trial_number,value,params
82,0.6037213802337646,"{'clf_lr': 0.014280980841460143, 'clf_dropout': 0.7879944209763102, 'clf_n_layers': 1, 'clf_pos_weight': 1.3349497296431336, 'clf_n_units_l0': 117, 'mdl_lr': 0.006465319324529867, 'mdl_n_heads': 4, 'mdl_n_layers': 2, 'mdl_margin': 0.3687341102327224}"
83,0.6252325342761146,"{'clf_lr': 0.022490657678166145, 'clf_dropout': 0.5881426495745261, 'clf_n_layers': 1, 'clf_pos_weight': 0.7487041496135041, 'clf_n_units_l0': 23, 'mdl_lr': 0.00033014757316187195, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.33818861485162055}"
84,0.6219309667746226,"{'clf_lr': 0.01794579570869742, 'clf_dropout': 0.5924432986949095, 'clf_n_layers': 1, 'clf_pos_weight': 0.81451310226604, 'clf_n_units_l0': 92, 'mdl_lr': 0.00042661463140387256, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.2602193764206684}"
85,0.6072734495004019,"{'clf_lr': 0.019783530833671716, 'clf_dropout': 0.6431058935303317, 'clf_n_layers': 1, 'clf_pos_weight': 0.951285781027555, 'clf_n_units_l0': 59, 'mdl_lr': 0.000748867044125918, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.340966446763116}"
86,0.6434404386414422,"{'clf_lr': 0.010707499307501162, 'clf_dropout': 0.5634410406789223, 'clf_n_layers': 1, 'clf_pos_weight': 0.6040465491360972, 'clf_n_units_l0': 37, 'mdl_lr': 0.0002164049818416714, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.21022291457130665}"
87,0.6413405603832669,"{'clf_lr': 0.010439285905163444, 'clf_dropout': 0.5586685073054127, 'clf_n_layers': 1, 'clf_pos_weight': 0.6206760215639036, 'clf_n_units_l0': 44, 'mdl_lr': 0.0002738748958501905, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.2978513479956101}"
88,0.6407245828045739,"{'clf_lr': 0.009970180071448377, 'clf_dropout': 0.5618060806151202, 'clf_n_layers': 2, 'clf_pos_weight': 0.6336795106564679, 'clf_n_units_l0': 134, 'clf_n_units_l1': 683, 'mdl_lr': 2.034643083584592e-05, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.19615954774574815}"
89,0.6411821511056688,"{'clf_lr': 0.006733987020626277, 'clf_dropout': 0.45544502629024547, 'clf_n_layers': 2, 'clf_pos_weight': 0.5934311867228018, 'clf_n_units_l0': 143, 'clf_n_units_l1': 695, 'mdl_lr': 0.0001182086063382388, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.18208204678448256}"
90,0.6297303636868795,"{'clf_lr': 0.007491354519202804, 'clf_dropout': 0.45728096795616, 'clf_n_layers': 3, 'clf_pos_weight': 0.6201164429070243, 'clf_n_units_l0': 104, 'clf_n_units_l1': 706, 'clf_n_units_l2': 529, 'mdl_lr': 5.0608396484294154e-05, 'mdl_n_heads': 4, 'mdl_n_layers': 3, 'mdl_margin': 0.13831892414475516}"
91,0.6062469349967109,"{'clf_lr': 0.010608991030505718, 'clf_dropout': 0.5596560854547216, 'clf_n_layers': 2, 'clf_pos_weight': 0.5862602437962842, 'clf_n_units_l0': 90, 'clf_n_units_l1': 730, 'mdl_lr': 0.0013496048269119828, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.19876019737477732}"
92,0.6200014683935378,"{'clf_lr': 0.007311719488575511, 'clf_dropout': 0.6564197111200518, 'clf_n_layers': 2, 'clf_pos_weight': 1.0912032919113455, 'clf_n_units_l0': 52, 'clf_n_units_l1': 651, 'mdl_lr': 0.0001966367996462175, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.09216365549659221}"
93,0.6083903378910489,"{'clf_lr': 0.012812421041536095, 'clf_dropout': 0.5263906559215927, 'clf_n_layers': 2, 'clf_pos_weight': 1.234016598549918, 'clf_n_units_l0': 135, 'clf_n_units_l1': 574, 'mdl_lr': 0.0008702109537171907, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.19816493991745185}"
94,0.6314197546905942,"{'clf_lr': 0.016251154925216338, 'clf_dropout': 0.514089669573371, 'clf_n_layers': 1, 'clf_pos_weight': 0.9991178941846756, 'clf_n_units_l0': 138, 'mdl_lr': 0.0006840465648555538, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.24150808537564222}"
95,0.5995990567737155,"{'clf_lr': 0.006885766764458299, 'clf_dropout': 0.5682056604678953, 'clf_n_layers': 1, 'clf_pos_weight': 0.6681756666627348, 'clf_n_units_l0': 150, 'mdl_lr': 0.0010889044251957717, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.16607465720995473}"
97,0.6363677448696561,"{'clf_lr': 0.011528747575752639, 'clf_dropout': 0.6324510693555416, 'clf_n_layers': 1, 'clf_pos_weight': 0.8856634537418815, 'clf_n_units_l0': 120, 'mdl_lr': 0.00020143978421340578, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.2934258202980208}"
98,0.6384486622280545,"{'clf_lr': 0.002120089299419662, 'clf_dropout': 0.6240607946218832, 'clf_n_layers': 2, 'clf_pos_weight': 0.8951790149871016, 'clf_n_units_l0': 765, 'clf_n_units_l1': 502, 'mdl_lr': 1.558009194283969e-05, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.2967569688367486}"
99,0.6358794503741794,"{'clf_lr': 0.002036157308292162, 'clf_dropout': 0.4603976385294044, 'clf_n_layers': 2, 'clf_pos_weight': 2.087532661261518, 'clf_n_units_l0': 720, 'clf_n_units_l1': 512, 'mdl_lr': 1.7016867612893328e-05, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.2190764847413823}"
100,0.6101603640450372,"{'clf_lr': 0.006212494840318416, 'clf_dropout': 0.7107213865189432, 'clf_n_layers': 3, 'clf_pos_weight': 0.5436499800910832, 'clf_n_units_l0': 698, 'clf_n_units_l1': 734, 'clf_n_units_l2': 652, 'mdl_lr': 0.0006788806192583659, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.15292883391790152}"
101,0.6335840887493558,"{'clf_lr': 0.0017400249968755148, 'clf_dropout': 0.6646947406236191, 'clf_n_layers': 2, 'clf_pos_weight': 1.4157295507298506, 'clf_n_units_l0': 636, 'clf_n_units_l1': 663, 'mdl_lr': 0.00025819746932363437, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.26976853681899904}"
102,0.5695394310686324,"{'clf_lr': 0.009419173543242582, 'clf_dropout': 0.4923819620449147, 'clf_n_layers': 2, 'clf_pos_weight': 1.1413224658668852, 'clf_n_units_l0': 8, 'clf_n_units_l1': 592, 'mdl_lr': 0.0010037898436766751, 'mdl_n_heads': 4, 'mdl_n_layers': 3, 'mdl_margin': 0.05338141312967279}"
103,0.5747689339849684,"{'clf_lr': 0.0144667328789317, 'clf_dropout': 0.6278032041346332, 'clf_n_layers': 3, 'clf_pos_weight': 1.015311078844711, 'clf_n_units_l0': 681, 'clf_n_units_l1': 425, 'clf_n_units_l2': 757, 'mdl_lr': 0.0005424509654242445, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.30815327559177685}"
104,0.6425723532835642,"{'clf_lr': 0.010814136863811984, 'clf_dropout': 0.7638268740441254, 'clf_n_layers': 1, 'clf_pos_weight': 0.8713173398086078, 'clf_n_units_l0': 117, 'mdl_lr': 0.0001946096231716132, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.2863947039897408}"
105,0.6470269759496053,"{'clf_lr': 0.012074175552833827, 'clf_dropout': 0.7564762526316251, 'clf_n_layers': 1, 'clf_pos_weight': 0.8697343338029715, 'clf_n_units_l0': 764, 'mdl_lr': 0.0001905210001968264, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.22989464695349404}"
106,0.6298938625388675,"{'clf_lr': 0.010403395124413545, 'clf_dropout': 0.7500257687619526, 'clf_n_layers': 1, 'clf_pos_weight': 0.8800157037565417, 'clf_n_units_l0': 761, 'mdl_lr': 0.0001738730561954366, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.2760035315569224}"
